,img_path,label,gtin,desc_karf,desc_long,desc_short,name,true_label_gtin,predicted_label_gtin,predicted_gtin_enroll_folder,is_correct,name_predictions,gtin_predictions
157,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00019200793292/237085_4.png,19,00019200793292,Lysol Crisp Linen Disinfec Spry 19oz,DISINFECTANT SPRAY KILLS % OF VIRUSES AND BACTERIA: Lysol Disinfectant Spray is tested and proven to kill % of viruses and bacteria including COVID-/Coronavirus* (when used as directed); EPA Reg #-​.ANTIBACTERIAL BLEACH-FREE DISINFECTANT : this Lysol disinfecting product should work as hard as you do; this household disinfectant kills over  illness causing germs including cold and flu viruses.** (**when used as directed)​DISINFECTING SPRAY FOR GERMS: This disinfecting spray eliminates messes and % of germs and odor causing bacteria.SANITIZING SPRAY FOR HARD AND SOFT SURFACES : This fast-acting spray disinfects hard non-porous contact surfaces and sanitizes surfaces. A LEADER IN DISINFECTION: Looking for some of our other best household disinfectant cleaning products? Try Lysol Disinfectant Cleaning Wipes Lysol All Purpose Cleaners and Lysol Bathroom Cleaners (packaging may vary).,"Lysol Disinfectant Spray kills % of bacteria and viruses including cold flu and coronavirus (when used as directed). This disinfectant spray sanitizes disinfects and eliminates odors. Use this disinfecting spray on high touch hard surface areas. Let Lysol bring you and your family peace of mind when it comes to disinfecting against germs. You can also use this disinfecting spray on soft surfaces like couches coats sports bags strollers and backpacks. How to Use Lysol Disinfecting Spray? To Sanitize and Disinfect: Pre-clean surface. Hold can upright "" to "" from surface. Spray  to  seconds until covered with mist. To Sanitize: surfaces must remain wet for  seconds then allow to air dry. To Disinfect: hard surfaces must remain wet for  minutes then allow to air dry and soft surfaces must remain wet for  minutes and then allow to air dry. To Control Mold and Mildew: () Apply to a pre-cleaned surface. () Allow to remain wet for  minutes. () Let air dry. () Repeat applications in weekly intervals or when mold and mildew growth appears. For more than a century Lysol has been helping to protect families from illness-causing germs. To learn more about our mission and find further disinfecting solutions solutions for household cleaning and disinfectant spray products visit our website or check out our instagram. ​",Lysol Disinfectant Spray Sanitizing and Antibacterial Spray For Disinfecting and Deodorizing Crisp Linen  fl oz,00019200793292,00044600015941,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00044600015941,False,Clorox Disinfecting Wipes Bleach Free Cleaning Wipes - Crisp Lemon  ct,00044600015941
158,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00019200793292/237559_4.png,19,00019200793292,Lysol Crisp Linen Disinfec Spry 19oz,DISINFECTANT SPRAY KILLS % OF VIRUSES AND BACTERIA: Lysol Disinfectant Spray is tested and proven to kill % of viruses and bacteria including COVID-/Coronavirus* (when used as directed); EPA Reg #-​.ANTIBACTERIAL BLEACH-FREE DISINFECTANT : this Lysol disinfecting product should work as hard as you do; this household disinfectant kills over  illness causing germs including cold and flu viruses.** (**when used as directed)​DISINFECTING SPRAY FOR GERMS: This disinfecting spray eliminates messes and % of germs and odor causing bacteria.SANITIZING SPRAY FOR HARD AND SOFT SURFACES : This fast-acting spray disinfects hard non-porous contact surfaces and sanitizes surfaces. A LEADER IN DISINFECTION: Looking for some of our other best household disinfectant cleaning products? Try Lysol Disinfectant Cleaning Wipes Lysol All Purpose Cleaners and Lysol Bathroom Cleaners (packaging may vary).,"Lysol Disinfectant Spray kills % of bacteria and viruses including cold flu and coronavirus (when used as directed). This disinfectant spray sanitizes disinfects and eliminates odors. Use this disinfecting spray on high touch hard surface areas. Let Lysol bring you and your family peace of mind when it comes to disinfecting against germs. You can also use this disinfecting spray on soft surfaces like couches coats sports bags strollers and backpacks. How to Use Lysol Disinfecting Spray? To Sanitize and Disinfect: Pre-clean surface. Hold can upright "" to "" from surface. Spray  to  seconds until covered with mist. To Sanitize: surfaces must remain wet for  seconds then allow to air dry. To Disinfect: hard surfaces must remain wet for  minutes then allow to air dry and soft surfaces must remain wet for  minutes and then allow to air dry. To Control Mold and Mildew: () Apply to a pre-cleaned surface. () Allow to remain wet for  minutes. () Let air dry. () Repeat applications in weekly intervals or when mold and mildew growth appears. For more than a century Lysol has been helping to protect families from illness-causing germs. To learn more about our mission and find further disinfecting solutions solutions for household cleaning and disinfectant spray products visit our website or check out our instagram. ​",Lysol Disinfectant Spray Sanitizing and Antibacterial Spray For Disinfecting and Deodorizing Crisp Linen  fl oz,00019200793292,00078742237343,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00078742237343,False,Great Value Steamable Cut Green Beans Frozen  oz,00078742237343
159,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00019200793292/238672_4.png,19,00019200793292,Lysol Crisp Linen Disinfec Spry 19oz,DISINFECTANT SPRAY KILLS % OF VIRUSES AND BACTERIA: Lysol Disinfectant Spray is tested and proven to kill % of viruses and bacteria including COVID-/Coronavirus* (when used as directed); EPA Reg #-​.ANTIBACTERIAL BLEACH-FREE DISINFECTANT : this Lysol disinfecting product should work as hard as you do; this household disinfectant kills over  illness causing germs including cold and flu viruses.** (**when used as directed)​DISINFECTING SPRAY FOR GERMS: This disinfecting spray eliminates messes and % of germs and odor causing bacteria.SANITIZING SPRAY FOR HARD AND SOFT SURFACES : This fast-acting spray disinfects hard non-porous contact surfaces and sanitizes surfaces. A LEADER IN DISINFECTION: Looking for some of our other best household disinfectant cleaning products? Try Lysol Disinfectant Cleaning Wipes Lysol All Purpose Cleaners and Lysol Bathroom Cleaners (packaging may vary).,"Lysol Disinfectant Spray kills % of bacteria and viruses including cold flu and coronavirus (when used as directed). This disinfectant spray sanitizes disinfects and eliminates odors. Use this disinfecting spray on high touch hard surface areas. Let Lysol bring you and your family peace of mind when it comes to disinfecting against germs. You can also use this disinfecting spray on soft surfaces like couches coats sports bags strollers and backpacks. How to Use Lysol Disinfecting Spray? To Sanitize and Disinfect: Pre-clean surface. Hold can upright "" to "" from surface. Spray  to  seconds until covered with mist. To Sanitize: surfaces must remain wet for  seconds then allow to air dry. To Disinfect: hard surfaces must remain wet for  minutes then allow to air dry and soft surfaces must remain wet for  minutes and then allow to air dry. To Control Mold and Mildew: () Apply to a pre-cleaned surface. () Allow to remain wet for  minutes. () Let air dry. () Repeat applications in weekly intervals or when mold and mildew growth appears. For more than a century Lysol has been helping to protect families from illness-causing germs. To learn more about our mission and find further disinfecting solutions solutions for household cleaning and disinfectant spray products visit our website or check out our instagram. ​",Lysol Disinfectant Spray Sanitizing and Antibacterial Spray For Disinfecting and Deodorizing Crisp Linen  fl oz,00019200793292,00038000138430,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00038000138430,False,Pringles Potato Crisps Chips Lunch Snacks On The Go Snacks Sour Cream and Onion  Oz Can,00038000138430
160,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000040407/170259_3.png,21,00021000040407,PHILLY RF 2ct BRICK16.0OZ,Two  oz. boxes of Philadelphia / Less Fat Cream CheeseOur lower fat cream cheese is made with fresh milk and real cream/ less fat than regular cream cheesePhiladelphia Cream Cheese contains no preservativesMade with milk that’s fresh from the farm to our creamery in just  daysAdds a touch of rich creamy flavor to any recipeKeep refrigeratedCertified Kosher cream cheese,Philadelphia / Less Fat Cream Cheese delivers the same delicious taste of cream cheese with / less fat. Our lower fat cream cheese is made with fresh milk and cream. It's perfect for making creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. Try it in delicious recipes like dips appetizers and cream cheese frosting. Each package of lower fat cream cheese comes with two  oz. boxes.,Philadelphia Neufchatel Cheese with / Less Fat than Cream Cheese  ct Pack  oz Bricks,00021000040407,00078742097282,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00078742097282,False,Great Value Hot Dog Buns White  oz  Count,00078742097282
161,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000040407/170397_5.png,21,00021000040407,PHILLY RF 2ct BRICK16.0OZ,Two  oz. boxes of Philadelphia / Less Fat Cream CheeseOur lower fat cream cheese is made with fresh milk and real cream/ less fat than regular cream cheesePhiladelphia Cream Cheese contains no preservativesMade with milk that’s fresh from the farm to our creamery in just  daysAdds a touch of rich creamy flavor to any recipeKeep refrigeratedCertified Kosher cream cheese,Philadelphia / Less Fat Cream Cheese delivers the same delicious taste of cream cheese with / less fat. Our lower fat cream cheese is made with fresh milk and cream. It's perfect for making creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. Try it in delicious recipes like dips appetizers and cream cheese frosting. Each package of lower fat cream cheese comes with two  oz. boxes.,Philadelphia Neufchatel Cheese with / Less Fat than Cream Cheese  ct Pack  oz Bricks,00021000040407,00021000612239,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00021000612239,False,Philadelphia Original Cream Cheese  oz Brick,00021000612239
162,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000040407/171710_3.png,21,00021000040407,PHILLY RF 2ct BRICK16.0OZ,Two  oz. boxes of Philadelphia / Less Fat Cream CheeseOur lower fat cream cheese is made with fresh milk and real cream/ less fat than regular cream cheesePhiladelphia Cream Cheese contains no preservativesMade with milk that’s fresh from the farm to our creamery in just  daysAdds a touch of rich creamy flavor to any recipeKeep refrigeratedCertified Kosher cream cheese,Philadelphia / Less Fat Cream Cheese delivers the same delicious taste of cream cheese with / less fat. Our lower fat cream cheese is made with fresh milk and cream. It's perfect for making creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. Try it in delicious recipes like dips appetizers and cream cheese frosting. Each package of lower fat cream cheese comes with two  oz. boxes.,Philadelphia Neufchatel Cheese with / Less Fat than Cream Cheese  ct Pack  oz Bricks,00021000040407,00048001213487,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00048001213487,False,Hellmann's Real Mayonnaise Condiment Real Mayo Gluten Free Made With % Cage-Free Eggs  oz,00048001213487
163,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000040407/172767_2.png,21,00021000040407,PHILLY RF 2ct BRICK16.0OZ,Two  oz. boxes of Philadelphia / Less Fat Cream CheeseOur lower fat cream cheese is made with fresh milk and real cream/ less fat than regular cream cheesePhiladelphia Cream Cheese contains no preservativesMade with milk that’s fresh from the farm to our creamery in just  daysAdds a touch of rich creamy flavor to any recipeKeep refrigeratedCertified Kosher cream cheese,Philadelphia / Less Fat Cream Cheese delivers the same delicious taste of cream cheese with / less fat. Our lower fat cream cheese is made with fresh milk and cream. It's perfect for making creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. Try it in delicious recipes like dips appetizers and cream cheese frosting. Each package of lower fat cream cheese comes with two  oz. boxes.,Philadelphia Neufchatel Cheese with / Less Fat than Cream Cheese  ct Pack  oz Bricks,00021000040407,00019200793292,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00019200793292,False,Lysol Disinfectant Spray Sanitizing and Antibacterial Spray For Disinfecting and Deodorizing Crisp Linen  fl oz,00019200793292
164,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000040407/203589_1.png,21,00021000040407,PHILLY RF 2ct BRICK16.0OZ,Two  oz. boxes of Philadelphia / Less Fat Cream CheeseOur lower fat cream cheese is made with fresh milk and real cream/ less fat than regular cream cheesePhiladelphia Cream Cheese contains no preservativesMade with milk that’s fresh from the farm to our creamery in just  daysAdds a touch of rich creamy flavor to any recipeKeep refrigeratedCertified Kosher cream cheese,Philadelphia / Less Fat Cream Cheese delivers the same delicious taste of cream cheese with / less fat. Our lower fat cream cheese is made with fresh milk and cream. It's perfect for making creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. Try it in delicious recipes like dips appetizers and cream cheese frosting. Each package of lower fat cream cheese comes with two  oz. boxes.,Philadelphia Neufchatel Cheese with / Less Fat than Cream Cheese  ct Pack  oz Bricks,00021000040407,00078742127088,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00078742127088,False,Great Value Large White Eggs  Count,00078742127088
165,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/106209_1.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00021000040407,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00021000040407,False,Philadelphia Neufchatel Cheese with / Less Fat than Cream Cheese  ct Pack  oz Bricks,00021000040407
166,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/106414_1.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00021000040407,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00021000040407,False,Philadelphia Neufchatel Cheese with / Less Fat than Cream Cheese  ct Pack  oz Bricks,00021000040407
167,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/106587_1.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00021000040407,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00021000040407,False,Philadelphia Neufchatel Cheese with / Less Fat than Cream Cheese  ct Pack  oz Bricks,00021000040407
168,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/113543_4.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00044700360019,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00044700360019,False,,
169,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/113659_1.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00044700360019,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00044700360019,False,,
170,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/115088_4.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00044700360019,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00044700360019,False,,
171,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/120454_5.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00012000001314,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00012000001314,False,Mountain Dew Citrus Soda Pop  oz. Bottle,00012000001314
172,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/121821_3.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00044700360019,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00044700360019,False,,
173,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/123886_4.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00044700360019,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00044700360019,False,,
174,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/125456_3.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00078742374277,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00078742374277,False,Great Value Unsalted Sweet Cream Butter  oz  Sticks,00078742374277
175,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/126297_2.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00044700360019,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00044700360019,False,,
176,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/126453_5.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00012000001314,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00012000001314,False,Mountain Dew Citrus Soda Pop  oz. Bottle,00012000001314
177,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/126657_1.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00078742374277,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00078742374277,False,Great Value Unsalted Sweet Cream Butter  oz  Sticks,00078742374277
178,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/127589_1.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00078742374277,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00078742374277,False,Great Value Unsalted Sweet Cream Butter  oz  Sticks,00078742374277
179,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/splitfolders/test/00021000612239/128690_5.png,22,00021000612239,Philadelphia Orig Cream Chse 8Oz,One  oz. package of Philadelphia Original Cream CheeseOur cream cheese is made fresh milk and real creamPhiladelphia Cream Cheese is made with five simple ingredientsContains no preservativesMakes creamy cheesecake easy calories per servingKeep refrigeratedCertified Kosher cream cheese,Philadelphia Cream Cheese is made with fresh milk and cream and has been since we invented Philadelphia cream cheese in . Our original cream cheese is made with five simple ingredients. It's perfect for making rich creamy cheesecake for any get-together or occasion. Discover just how easy it is to make cheesecake with Philadelphia. You can also try it for other delicious recipes like dips appetizers and cream cheese frosting. Each original cream cheese block comes in an eight-ounce box.,Philadelphia Original Cream Cheese  oz Brick,00021000612239,00078742374277,/home/jupyter/dvc-manual/gtin_60/data/prep/80gtin_allsubfolders/80gtin_ET/ET_size_90/00078742374277,False,Great Value Unsalted Sweet Cream Butter  oz  Sticks,00078742374277
